OTU_ID	domain	phylum	class	order	family	genus	species
OTU_1748	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	NA
OTU_1749	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Turicibacter	NA
OTU_1750	NA	NA	NA	NA	NA	NA	NA
OTU_1751	NA	NA	NA	NA	NA	NA	NA
OTU_1752	NA	NA	NA	NA	NA	NA	NA
OTU_1753	NA	NA	NA	NA	NA	NA	NA
OTU_1754	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	NA
OTU_1755	Bacteria	NA	NA	NA	NA	NA	NA
OTU_1756	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinifilaceae	Odoribacter	NA
OTU_1757	NA	NA	NA	NA	NA	NA	NA
OTU_1758	Bacteria	NA	NA	NA	NA	NA	NA
OTU_1759	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcaceae	NA	NA
OTU_1760	NA	NA	NA	NA	NA	NA	NA
OTU_1761	Bacteria	NA	NA	NA	NA	NA	NA
OTU_1762	NA	NA	NA	NA	NA	NA	NA
OTU_1763	NA	NA	NA	NA	NA	NA	NA
OTU_1764	Bacteria	NA	NA	NA	NA	NA	NA
OTU_1765	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcaceae	NA	NA
OTU_1766	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
OTU_1767	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
OTU_1768	NA	NA	NA	NA	NA	NA	NA
OTU_1769	NA	NA	NA	NA	NA	NA	NA
OTU_1770	Bacteria	NA	NA	NA	NA	NA	NA
OTU_1771	NA	NA	NA	NA	NA	NA	NA
OTU_1772	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
OTU_1773	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinifilaceae	Odoribacter	NA
OTU_1774	NA	NA	NA	NA	NA	NA	NA
OTU_1775	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae FCS020 group	NA
OTU_1776	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Acetatifactor	NA
OTU_1777	Bacteria	NA	NA	NA	NA	NA	NA
OTU_1778	Bacteria	NA	NA	NA	NA	NA	NA
OTU_1779	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Harryflintia	NA
OTU_1780	Bacteria	NA	NA	NA	NA	NA	NA
OTU_1781	Bacteria	NA	NA	NA	NA	NA	NA
OTU_1782	Bacteria	NA	NA	NA	NA	NA	NA
OTU_1783	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
OTU_1784	Bacteria	NA	NA	NA	NA	NA	NA
OTU_1785	Bacteria	NA	NA	NA	NA	NA	NA
OTU_1786	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	NA	NA
OTU_1787	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	Colidextribacter	NA
OTU_1788	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	NA
OTU_1789	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	[Eubacterium] xylanophilum group	NA
OTU_1790	NA	NA	NA	NA	NA	NA	NA
OTU_1791	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	Colidextribacter	NA
OTU_1792	Bacteria	NA	NA	NA	NA	NA	NA
OTU_1793	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae NK4A136 group	NA
OTU_1794	Bacteria	NA	NA	NA	NA	NA	NA
OTU_1795	Bacteria	Firmicutes	Clostridia	NA	NA	NA	NA
OTU_1796	Bacteria	NA	NA	NA	NA	NA	NA
OTU_1797	Bacteria	NA	NA	NA	NA	NA	NA
OTU_1798	Bacteria	NA	NA	NA	NA	NA	NA
OTU_1799	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae NK4A136 group	NA
OTU_1800	Bacteria	NA	NA	NA	NA	NA	NA
OTU_1801	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Acetitomaculum	NA
OTU_1802	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	NA
OTU_1803	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
OTU_1804	Bacteria	NA	NA	NA	NA	NA	NA
OTU_1805	NA	NA	NA	NA	NA	NA	NA
OTU_1806	NA	NA	NA	NA	NA	NA	NA
OTU_1807	Bacteria	NA	NA	NA	NA	NA	NA
OTU_1808	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae UCG-008	NA
OTU_1809	Bacteria	NA	NA	NA	NA	NA	NA
OTU_1810	Bacteria	NA	NA	NA	NA	NA	NA
OTU_1811	Bacteria	NA	NA	NA	NA	NA	NA
OTU_1812	Bacteria	NA	NA	NA	NA	NA	NA
OTU_1813	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	NA
OTU_1814	NA	NA	NA	NA	NA	NA	NA
OTU_1815	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
OTU_1816	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcaceae	NA	NA
OTU_1817	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	NA
OTU_1818	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	ASF356	NA
OTU_1819	NA	NA	NA	NA	NA	NA	NA
OTU_1820	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae FCS020 group	NA
OTU_1821	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	NA
OTU_1822	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	NA
OTU_1823	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	NA
OTU_1824	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	Colidextribacter	NA
OTU_1825	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	NA
OTU_1826	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinifilaceae	Odoribacter	NA
OTU_1827	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
OTU_1828	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	NA	NA	NA
OTU_1829	NA	NA	NA	NA	NA	NA	NA
OTU_1830	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Marvinbryantia	NA
OTU_1831	Bacteria	NA	NA	NA	NA	NA	NA
OTU_1832	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	NA
OTU_1833	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	NA
OTU_1834	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
OTU_1835	NA	NA	NA	NA	NA	NA	NA
OTU_1836	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcaceae	NA	NA
OTU_1837	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	NA	NA
OTU_1838	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	NA	NA
OTU_1839	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	NA
OTU_1840	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	NA
OTU_1841	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcaceae	NA	NA
OTU_1842	NA	NA	NA	NA	NA	NA	NA
OTU_1843	NA	NA	NA	NA	NA	NA	NA
