# Gene Family	5492_S3_Abundance-CPM	5501_S5_Abundance-CPM
UniRef90_A0A031G0S4	0.540508	1.87819
UniRef90_A0A031G106	0.462812	0.77536
UniRef90_A0A031G1I2	0.281775	0.836063
UniRef90_A0A031G1I5	0	1.73609
UniRef90_A0A031G1K0	0.466101	2.25443
UniRef90_A0A031G1K4	0.509421	1.32014
UniRef90_A0A031G1S4	0.597478	1.58512
UniRef90_A0A031G1W1	0.517065	1.56273
UniRef90_A0A031GDI8	2.11434	2.29063
UniRef90_A0A031GEZ2	89.1281	61.0207
UniRef90_A0A031GHD0	120.128	78.1095
UniRef90_A0A031GLY9	143.916	93.1845
UniRef90_A0A031GMP0	2.23289	9.67571
UniRef90_A0A031GNE3	0	6.3948
UniRef90_A0A031GPI8	105.398	84.5922
UniRef90_A0A031GPP8	1.03564	1.24143
UniRef90_A0A031GPV1	151.749	93.6711
UniRef90_A0A031GQ75	0.691506	0.591974
UniRef90_A0A031GQJ5	178.63	113.824
UniRef90_A0A031GRA8	3.7494	5.42995
UniRef90_A0A031GRE9	5.9528	5.08945
UniRef90_A0A031GRK5	133.817	90.0184
UniRef90_A0A031GS26	137.41	102.54
UniRef90_A0A031GSI6	58.5035	90.8593
UniRef90_A0A031GU32	0	3.02325
UniRef90_A0A031GUQ0	0	1.44116
UniRef90_A0A031GV76	118.701	74.1991
UniRef90_A0A031GVF8	195.539	130.782
UniRef90_A0A031GWL4	54.9594	0
UniRef90_A0A031GY03	191.182	139.173
UniRef90_A0A031GZH0	96.0256	62.7015
UniRef90_A0A031HHC9	0.401571	1.03479
UniRef90_A0A031HHJ6	0	0.778653
UniRef90_A0A031HHP0	0.365506	0
UniRef90_A0A031HHS4	0	0.64712
UniRef90_A0A031HHU8	0	0.664258
UniRef90_A0A031HHY0	0	0.776751
UniRef90_A0A031HI96	0	0.663824
UniRef90_A0A031HIK4	0	0.72513
UniRef90_A0A031HIL5	0	0.900057
UniRef90_A0A031HIQ1	0	0.488119
UniRef90_A0A031HIQ8	0	0.607898
UniRef90_A0A031HIW3	0.615256	0.914543
UniRef90_A0A031HIW4	0.834833	1.55847
UniRef90_A0A031HIX0	0.676801	0
UniRef90_A0A031HIX4	0	0.689924
UniRef90_A0A031HJ60	0.711446	1.0432
UniRef90_A0A031HJ80	0	0.647476
UniRef90_A0A031HJG7	0.434614	0.685413
UniRef90_A0A031HJM5	0.344975	1.25308
UniRef90_A0A031HJR8	0	0.687695
UniRef90_A0A031HK36	0.128195	0.669228
UniRef90_A0A031HK55	0.348973	0.626939
UniRef90_A0A031HK91	0	0.654714
UniRef90_A0A031HKB2	0	0.346022
UniRef90_A0A031HKF9	0	0.756059
