contig_ID	coverage	taxid	domain	phylum	class	order	family	genus	species
c_5501_S5_4197	510.6887	2633235	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	NA	Methylibium	NA
c_5501_S5_4198	9.1963	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_4199	19.5216	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_4200	19.4413	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_4201	21.5549	13687	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	NA
c_5501_S5_4202	28.2650	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_4203	14.7072	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_4204	13.2400	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_4205	21.7863	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_4206	111.0266	2172652	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Caulobacter sp. 774
c_5501_S5_4207	22.0633	13687	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	NA
c_5501_S5_4208	16.6696	2079199	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. Mn16-1_5
c_5501_S5_4209	18.4711	344880	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas dokdonensis
c_5501_S5_4210	216.3030	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5501_S5_4211	215.0313	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_4212	63.6297	1502852	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. LC238
c_5501_S5_4213	16.5445	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_4214	26.2185	2079199	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. Mn16-1_5
c_5501_S5_4215	31.5891	80840	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	NA	NA	NA
c_5501_S5_4216	11.6547	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_4217	27.7971	13687	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	NA
c_5501_S5_4218	18.2040	13687	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	NA
c_5501_S5_4219	23.2640	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_4220	108.8430	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_4221	39.3537	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_4222	22.3825	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_4223	21.8775	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_4224	26.3974	106589	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	NA
c_5501_S5_4225	97.8816	2172652	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Caulobacter sp. 774
c_5501_S5_4226	51.0082	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5501_S5_4227	10.6907	106589	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	NA
c_5501_S5_4228	113.5831	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_4229	41.7509	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_4230	274.2320	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_4231	30.1393	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_4232	27.6232	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_4233	18.0238	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_4234	316.1564	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_4235	21.4874	13687	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	NA
c_5501_S5_4236	31.7535	373040	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia aurea
c_5501_S5_4237	479.5980	12916	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	NA
c_5501_S5_4238	21.9955	106589	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	NA
c_5501_S5_4239	23.4778	344880	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas dokdonensis
c_5501_S5_4240	17.4662	41297	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	NA	NA
c_5501_S5_4241	18.0166	1761936	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	Sphingobium sp. MP9-4
c_5501_S5_4242	583.5429	321985	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia lutea
c_5501_S5_4243	105.6381	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_4244	17.8752	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_4245	110.7917	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5501_S5_4246	242.6675	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_4247	23.8848	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_4248	135.1965	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_4249	169.1946	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_4250	154.2900	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5501_S5_4251	223.6203	1224	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
c_5501_S5_4252	20.7381	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_4253	81.5452	1164594	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia yuzhufengensis
c_5501_S5_4254	13.9569	1926873	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	NA	Xanthomonadaceae bacterium
c_5501_S5_4255	22.7154	80840	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	NA	NA	NA
c_5501_S5_4256	16.6436	33882	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	NA
c_5501_S5_4257	28.6417	2079199	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. Mn16-1_5
c_5501_S5_4258	191.1400	1224	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
c_5501_S5_4259	14.9564	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_4260	192.1598	2609279	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5501_S5_4261	257.0762	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5501_S5_4262	204.9336	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5501_S5_4263	29.6339	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_4264	18.0478	1871070	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	NA	Oxalobacteraceae bacterium
c_5501_S5_4265	20.1870	82541	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	Cupriavidus gilardii
c_5501_S5_4266	110.7203	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5501_S5_4267	18.3632	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_4268	32.2900	119060	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	NA	NA
c_5501_S5_4269	29.6618	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_4270	438.8862	80867	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	Acidovorax avenae
c_5501_S5_4271	56.4246	1882437	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp.
c_5501_S5_4272	18.6390	75682	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	NA	NA
c_5501_S5_4273	94.4051	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5501_S5_4274	20.5124	41297	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	NA	NA
c_5501_S5_4275	21.8002	106589	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	NA
c_5501_S5_4276	116.7447	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_4277	179.1891	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5501_S5_4278	100.6739	75	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	NA
c_5501_S5_4279	18.3470	1938756	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	Novosphingobium sp. B1
c_5501_S5_4280	15.9687	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_4281	180.5200	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5501_S5_4282	107.3746	715226	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Asticcacaulis	Asticcacaulis biprosthecium
c_5501_S5_4283	20.6957	2079199	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. Mn16-1_5
c_5501_S5_4284	7.3203	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_4285	91.0705	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5501_S5_4286	32.5418	338	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	NA
c_5501_S5_4287	305.6973	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_4288	27.2580	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_4289	28.6394	2079199	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. Mn16-1_5
c_5501_S5_4290	18.9148	2609279	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5501_S5_4291	429.8548	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_4292	21.4397	2079199	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. Mn16-1_5
c_5501_S5_4293	101.8169	2172652	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Caulobacter sp. 774
c_5501_S5_4294	24.0777	33882	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	NA
c_5501_S5_4295	94.5474	75	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	NA
c_5501_S5_4296	376.7376	12916	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	NA
c_5501_S5_4297	23.3914	2079199	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. Mn16-1_5
c_5501_S5_4298	15.8933	2609279	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5501_S5_4299	23.4702	1185650	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacteroides	Mycobacteroides abscessus
c_5501_S5_4300	269.5395	1164594	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia yuzhufengensis
c_5501_S5_4301	226.1153	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_4302	15.0998	2609290	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	NA
c_5501_S5_4303	229.1443	1224	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
c_5501_S5_4304	20.5679	273677	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	Microbacterium oleivorans
c_5501_S5_4305	16.8022	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_4306	19.7122	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_4307	21.0330	13687	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	NA
c_5501_S5_4308	18.9023	287	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa
c_5501_S5_4309	95.3136	2725995	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. ML15P13
c_5501_S5_4310	75.8157	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_4311	10.2338	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_4312	20.9403	106589	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	NA
c_5501_S5_4313	12.5255	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_4314	26.7027	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_4315	288.6811	1224	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
c_5501_S5_4316	11.3283	1871070	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	NA	Oxalobacteraceae bacterium
c_5501_S5_4317	94.6555	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5501_S5_4318	104.5777	75	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	NA
c_5501_S5_4319	451.2973	12916	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	NA
c_5501_S5_4320	31.6134	1224	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
c_5501_S5_4321	102.0645	75	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	NA
c_5501_S5_4322	23.0779	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_4323	81.7944	1224	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
c_5501_S5_4324	18.2910	2079199	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. Mn16-1_5
c_5501_S5_4325	25.8780	1111	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Porphyrobacter	NA
c_5501_S5_4326	18.1996	33882	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	NA
c_5501_S5_4327	19.2653	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_4328	27.6577	344880	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas dokdonensis
c_5501_S5_4329	23.0126	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_4330	221.8200	80840	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	NA	NA	NA
c_5501_S5_4331	10.4468	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_4332	14.7846	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_4333	100.4799	75	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	NA
c_5501_S5_4334	38.0212	1224	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
c_5501_S5_4335	99.0678	75	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	NA
c_5501_S5_4336	140.5407	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5501_S5_4337	234.7121	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5501_S5_4338	185.5301	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_4339	23.5851	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_4340	18.9017	1871070	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	NA	Oxalobacteraceae bacterium
c_5501_S5_4341	15.5740	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_4342	24.9107	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_4343	11.5015	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_4344	23.8792	13687	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	NA
c_5501_S5_4345	19.5000	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_4346	14.7795	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_4347	146.5508	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_4348	10.6161	13690	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	Sphingobium yanoikuyae
c_5501_S5_4349	129.2120	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_4350	23.4493	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_4351	30.8884	13687	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	NA
c_5501_S5_4352	16.3381	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_4353	178.5017	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5501_S5_4354	279.7085	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5501_S5_4355	216.2285	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5501_S5_4356	142.4063	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_4357	86.5212	75	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	NA
c_5501_S5_4358	20.2259	273677	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	Microbacterium oleivorans
c_5501_S5_4359	572.3985	1224	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
c_5501_S5_4360	14.6635	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_4361	14.7685	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_4362	55.7042	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5501_S5_4363	18.4435	119060	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	NA	NA
c_5501_S5_4364	10.6805	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_4365	176.3892	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_4366	23.0163	13687	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	NA
c_5501_S5_4367	12.6954	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_4368	206.2302	1224	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
c_5501_S5_4369	17.2045	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_4370	394.9024	12916	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	NA
c_5501_S5_4371	94.3241	2172652	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Caulobacter sp. 774
c_5501_S5_4372	9.3981	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_4373	188.4938	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_4374	15.2509	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_4375	557.8099	80864	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	NA	NA
c_5501_S5_4376	27.0740	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_4377	137.8134	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_4378	15.9119	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_4379	158.3693	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5501_S5_4380	33.8095	2609279	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5501_S5_4381	19.8979	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_4382	22.1474	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_4383	15.9299	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_4384	212.5004	1224	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
c_5501_S5_4385	105.9749	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_4386	35.8432	543	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	NA	NA
c_5501_S5_4387	109.4433	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_4388	348.5337	131567	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_4389	19.4623	347834	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	Rhizobium etli
c_5501_S5_4390	263.5216	1224	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
c_5501_S5_4391	165.3501	1502852	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. LC238
c_5501_S5_4392	93.1927	286638	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia alkalitolerans
c_5501_S5_4393	110.3220	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_4394	19.0666	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_4395	27.7556	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_4396	15.2614	106589	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	NA
c_5501_S5_4397	49.7962	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_4398	22.7523	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_4399	22.8317	2079199	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. Mn16-1_5
c_5501_S5_4400	25.5630	1224	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
c_5501_S5_4401	14.7885	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_4402	24.0490	13687	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	NA
c_5501_S5_4403	21.6039	13687	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	NA
c_5501_S5_4404	33.4807	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_4405	13.7990	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_4406	142.0024	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_4407	22.4103	2079199	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. Mn16-1_5
c_5501_S5_4408	19.9028	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_4409	57.4514	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_4410	17.5322	1344552	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Noviherbaspirillum	NA
c_5501_S5_4411	259.3090	2609279	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5501_S5_4412	19.8785	1871070	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	NA	Oxalobacteraceae bacterium
c_5501_S5_4413	113.6224	286638	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia alkalitolerans
c_5501_S5_4414	30.9661	1549812	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. BSC265
c_5501_S5_4415	126.3726	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5501_S5_4416	398.6082	80869	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	Acidovorax citrulli
c_5501_S5_4417	214.7060	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_4418	12.2894	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_4419	374.8615	12916	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	NA
c_5501_S5_4420	253.3301	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5501_S5_4421	97.4258	2172652	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Caulobacter sp. 774
c_5501_S5_4422	28.4911	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_4423	243.0179	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_4424	91.3072	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_4425	20.7045	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_4426	22.1772	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_4427	136.2929	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_4428	17.2572	106589	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	NA
c_5501_S5_4429	90.7423	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5501_S5_4430	220.7271	2572881	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Herbaspirillum	Herbaspirillum sp. SJZ107
c_5501_S5_4431	19.5610	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_4432	209.4597	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_4433	17.1655	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_4434	25.1862	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_4435	20.2696	273677	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	Microbacterium oleivorans
