contig_ID	coverage	taxid	domain	phylum	class	order	family	genus	species
c_5501_S5_5717	80.8084	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5718	6.4420	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5719	26.9820	2079199	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. Mn16-1_5
c_5501_S5_5720	16.3070	945844	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia oculi
c_5501_S5_5721	167.2138	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5722	13.6471	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5723	237.1188	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5501_S5_5724	18.7592	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5725	50.7173	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5501_S5_5726	17.6099	13687	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	NA
c_5501_S5_5727	18.4584	370959	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas mucosissima
c_5501_S5_5728	10.5404	13690	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	Sphingobium yanoikuyae
c_5501_S5_5729	15.4450	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5730	12.6442	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5731	30.7912	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5732	11.7328	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5733	345.7814	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5734	21.8663	106589	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	NA
c_5501_S5_5735	16.5337	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5736	22.1501	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5737	30.3101	2079199	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. Mn16-1_5
c_5501_S5_5738	13.1314	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5739	121.5785	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5740	10.9682	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5741	60.2686	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5742	2.2876	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5743	16.7982	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5744	13.9916	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5745	14.1930	13687	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	NA
c_5501_S5_5746	21.1080	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5747	303.0015	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5501_S5_5748	24.1213	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5749	9.7611	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5750	12.5714	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5751	6.8269	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5752	35.2557	28216	Bacteria	Proteobacteria	Betaproteobacteria	NA	NA	NA	NA
c_5501_S5_5753	16.3263	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5754	9.2098	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5755	13.9607	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5756	21.4869	82541	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	Cupriavidus gilardii
c_5501_S5_5757	12.3762	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5758	198.2866	1224	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
c_5501_S5_5759	180.6989	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5501_S5_5760	30.5143	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5761	12.7902	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5762	25.6327	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5763	19.0586	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5764	147.8206	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5765	12.7289	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5766	14.0585	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5767	10.4522	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5768	15.3402	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5769	15.7469	165695	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	NA
c_5501_S5_5770	7.7098	2	Bacteria	NA	NA	NA	NA	NA	NA
c_5501_S5_5771	18.0986	344880	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas dokdonensis
c_5501_S5_5772	12.5406	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5773	15.6194	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5774	19.0161	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5775	121.4646	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5776	25.0411	2079199	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. Mn16-1_5
c_5501_S5_5777	201.4205	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5778	70.2319	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5779	11.8811	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5780	40.9606	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5781	12.6339	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5782	11.8078	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5783	19.2642	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5784	15.2708	2	Bacteria	NA	NA	NA	NA	NA	NA
c_5501_S5_5785	12.2817	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5786	10.3137	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5787	15.9477	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5788	29.0214	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5789	13.5974	1871070	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	NA	Oxalobacteraceae bacterium
c_5501_S5_5790	200.1990	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5501_S5_5791	81.6121	286638	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia alkalitolerans
c_5501_S5_5792	12.9200	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5793	19.2133	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5794	15.8367	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5795	22.2970	13687	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	NA
c_5501_S5_5796	201.5712	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5797	20.3333	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5798	58.6012	286638	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia alkalitolerans
c_5501_S5_5799	167.2685	2653152	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. 9I
c_5501_S5_5800	3.6313	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5801	129.0889	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5501_S5_5802	28.2027	68175	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces antimycoticus
c_5501_S5_5803	22.0925	33882	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	NA
c_5501_S5_5804	14.9073	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5805	78.8152	286638	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia alkalitolerans
c_5501_S5_5806	24.0048	2653152	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. 9I
c_5501_S5_5807	15.3361	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5808	188.2716	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5809	7.6098	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5810	24.8806	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5811	34.1722	2653152	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. 9I
c_5501_S5_5812	220.2815	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5813	108.6466	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5814	193.1324	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5815	60.3790	286638	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia alkalitolerans
c_5501_S5_5816	171.3517	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5817	20.3428	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5818	239.5866	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5501_S5_5819	13.5982	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5820	72.1769	1549812	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. BSC265
c_5501_S5_5821	147.5311	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5501_S5_5822	21.0517	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5823	8.0751	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5824	14.0547	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5825	11.7290	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5826	9.9324	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5827	29.3663	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5828	12.3967	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5829	11.0286	1224	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
c_5501_S5_5830	238.6320	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5501_S5_5831	134.7999	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5832	12.7551	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5833	10.9345	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5834	17.4045	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5835	194.5696	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5836	128.1811	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5837	18.8958	13687	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	NA
c_5501_S5_5838	20.9582	106589	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	NA
c_5501_S5_5839	9.1143	46170	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus
c_5501_S5_5840	17.5330	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5841	11.5259	2	Bacteria	NA	NA	NA	NA	NA	NA
c_5501_S5_5842	13.4032	13687	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	NA
c_5501_S5_5843	67.0815	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5844	145.7816	1224	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
c_5501_S5_5845	97.5748	75	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	NA
c_5501_S5_5846	25.6381	33882	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	NA
c_5501_S5_5847	16.9489	520	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella	Bordetella pertussis
c_5501_S5_5848	25.3648	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5849	13.2073	3870	Eukaryota	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Lupinus	Lupinus albus
c_5501_S5_5850	169.8164	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5851	19.1683	2079199	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. Mn16-1_5
c_5501_S5_5852	104.7395	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5853	24.9753	2079199	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. Mn16-1_5
c_5501_S5_5854	108.6099	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5855	73.4636	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5856	22.8952	2079199	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. Mn16-1_5
c_5501_S5_5857	22.9263	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5858	194.7974	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5859	16.6407	75682	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	NA	NA
c_5501_S5_5860	171.3133	286638	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia alkalitolerans
c_5501_S5_5861	24.8992	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5862	158.8224	1224	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
c_5501_S5_5863	82.6287	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5501_S5_5864	12.0768	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5865	12.7052	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5866	10.3575	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5867	12.2097	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5868	144.5054	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5501_S5_5869	17.9620	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5870	102.7203	75	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	NA
c_5501_S5_5871	47.3343	2653152	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. 9I
c_5501_S5_5872	16.3718	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5873	6.8634	2	Bacteria	NA	NA	NA	NA	NA	NA
c_5501_S5_5874	16.7923	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5875	21.0268	33882	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	NA
c_5501_S5_5876	22.3597	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5877	13.7839	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5878	24.9577	196159	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	NA
c_5501_S5_5879	136.1710	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5501_S5_5880	294.9291	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5881	424.7252	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5882	17.2727	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5883	11.8472	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5884	30.3015	75682	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	NA	NA
c_5501_S5_5885	15.3647	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5886	20.8561	2653152	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. 9I
c_5501_S5_5887	11.3672	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5888	26.9075	82541	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	Cupriavidus gilardii
c_5501_S5_5889	15.4079	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5890	27.8220	1164594	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia yuzhufengensis
c_5501_S5_5891	13.9620	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5892	18.2494	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5893	11.2522	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5894	5.4832	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5895	76.6584	1502852	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. LC238
c_5501_S5_5896	194.0336	1224	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
c_5501_S5_5897	20.8319	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5898	25.8220	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5899	28.3574	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5900	14.9372	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5901	14.3140	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5902	18.7966	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5903	13.9550	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5904	11.7623	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5905	274.5145	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5906	27.4958	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5907	154.2225	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5908	24.7790	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5909	25.5200	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5910	154.6690	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5911	21.8863	2079199	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. Mn16-1_5
c_5501_S5_5912	17.6673	29580	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Janthinobacterium	NA
c_5501_S5_5913	12.4094	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5914	142.3068	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5915	16.9225	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5916	208.6338	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5917	24.2229	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5918	84.6410	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5919	15.5752	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5920	300.3205	12916	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	NA
c_5501_S5_5921	33.1696	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5922	14.4743	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5923	20.9483	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5924	9.4358	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5925	132.0405	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5926	77.8049	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5927	79.6992	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5928	265.1170	1224	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
c_5501_S5_5929	9.5927	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5930	121.1714	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5931	18.5914	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5932	23.6537	2653152	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. 9I
c_5501_S5_5933	14.8192	1439861	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia pseudomallei
c_5501_S5_5934	140.1475	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5935	9.9848	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5936	13.3673	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5937	12.3807	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5938	25.9762	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5939	19.8990	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5940	189.0118	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5501_S5_5941	25.5548	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5942	237.7033	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5501_S5_5943	11.3911	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5944	57.8867	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5501_S5_5945	20.6212	344880	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas dokdonensis
c_5501_S5_5946	25.1782	2183925	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	Novosphingobium sp. B3058 49
c_5501_S5_5947	8.0685	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5948	17.2058	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5949	11.8837	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5950	238.6279	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5951	11.8429	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5952	11.1952	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5953	9.7656	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5954	15.8754	2653152	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. 9I
c_5501_S5_5955	236.1862	1224	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
c_5501_S5_5956	237.3160	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5957	171.1343	1224	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
c_5501_S5_5958	444.1607	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5959	20.8836	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5960	13.7584	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5961	3.4791	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5962	19.8381	320372	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia pseudomallei
c_5501_S5_5963	11.4198	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5964	13.0752	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5965	14.2113	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5966	101.4682	2172652	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Caulobacter sp. 774
c_5501_S5_5967	20.6383	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5968	12.2097	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5969	15.0393	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5970	5.9820	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5971	13.0961	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5972	26.7997	573	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae
c_5501_S5_5973	20.1509	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5974	21.6888	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5975	12.1020	41297	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	NA	NA
c_5501_S5_5976	44.0855	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5977	55.4375	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5978	11.6842	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5979	8.8145	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5980	21.3724	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5981	8.2960	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5982	5.2117	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5983	70.9165	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5984	231.0648	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5985	18.6761	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5986	9.8386	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5987	305.2907	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5988	19.9075	75385	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Micropruina	Micropruina glycogenica
c_5501_S5_5989	7.0195	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5990	19.4130	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5991	14.1593	28214	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas sp.
c_5501_S5_5992	12.7719	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5993	13.8629	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_5994	194.0886	NA	NA	NA	NA	NA	NA	NA	NA
