contig_ID	coverage	taxid	domain	phylum	class	order	family	genus	species
c_5492_S3_29946	27.6363	2728836	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Azohydromonas	Azohydromonas sp. G-1-1-14
c_5492_S3_29947	17.9239	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_29948	9.9829	106589	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	NA
c_5492_S3_29949	316.8726	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_29950	15.5782	2079199	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. Mn16-1_5
c_5492_S3_29951	233.0728	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_29952	13.3901	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_29953	311.8743	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5492_S3_29954	11.1151	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_29955	52.5890	2172652	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Caulobacter sp. 774
c_5492_S3_29956	269.4639	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_29957	218.0899	286638	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia alkalitolerans
c_5492_S3_29958	8.4307	1603291	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Alicycliphilus	Alicycliphilus sp. B1
c_5492_S3_29959	87.2505	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_29960	16.4112	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_29961	95.8333	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_29962	107.9789	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5492_S3_29963	7.5925	165695	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	NA
c_5492_S3_29964	13.9093	13687	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	NA
c_5492_S3_29965	6.2059	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_29966	14.0422	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_29967	41.9838	80864	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	NA	NA
c_5492_S3_29968	57.9224	75	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	NA
c_5492_S3_29969	264.0480	1502852	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. LC238
c_5492_S3_29970	142.9139	286638	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia alkalitolerans
c_5492_S3_29971	6.1796	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_29972	19.6171	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_29973	44.4279	312063	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Azohydromonas	NA
c_5492_S3_29974	20.2589	364039	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Azohydromonas	Azohydromonas australica
c_5492_S3_29975	417.7354	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5492_S3_29976	283.3094	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_29977	8.8585	75682	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	NA	NA
c_5492_S3_29978	3.5898	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_29979	12.1358	106589	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	NA
c_5492_S3_29980	100.4170	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_29981	437.2693	286638	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia alkalitolerans
c_5492_S3_29982	325.7168	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5492_S3_29983	39.5074	2172652	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Caulobacter sp. 774
c_5492_S3_29984	365.7437	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5492_S3_29985	275.4175	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_29986	9.5966	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_29987	7.7143	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_29988	12.4958	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_29989	49.7537	75	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	NA
c_5492_S3_29990	24.9085	2728836	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Azohydromonas	Azohydromonas sp. G-1-1-14
c_5492_S3_29991	76.9387	80840	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	NA	NA	NA
c_5492_S3_29992	5.6065	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_29993	9.6253	1774746	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	Cupriavidus sp. UYMSc13B
c_5492_S3_29994	5.4803	165695	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	NA
c_5492_S3_29995	9.1873	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_29996	60.6761	364039	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Azohydromonas	Azohydromonas australica
c_5492_S3_29997	29.3255	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_29998	10.6998	82541	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	Cupriavidus gilardii
c_5492_S3_29999	10.0805	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_30000	10.4925	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_30001	45.3732	2172652	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Caulobacter sp. 774
c_5492_S3_30002	308.0964	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_30003	59.9423	364039	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Azohydromonas	Azohydromonas australica
c_5492_S3_30004	453.2813	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_30005	72.3815	364039	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Azohydromonas	Azohydromonas australica
c_5492_S3_30006	10.2576	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_30007	402.8413	1224	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
c_5492_S3_30008	5.2367	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_30009	88.1780	364039	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Azohydromonas	Azohydromonas australica
c_5492_S3_30010	46.6047	364039	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Azohydromonas	Azohydromonas australica
c_5492_S3_30011	23.0864	2079199	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. Mn16-1_5
c_5492_S3_30012	419.6517	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_30013	10.3402	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_30014	51.6887	364039	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Azohydromonas	Azohydromonas australica
c_5492_S3_30015	360.9534	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5492_S3_30016	381.2832	1502852	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. LC238
c_5492_S3_30017	10.1953	119060	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	NA	NA
c_5492_S3_30018	271.0714	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5492_S3_30019	67.5467	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_30020	11.6571	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_30021	127.0123	2609279	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5492_S3_30022	8.2007	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_30023	232.2111	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_30024	11.4349	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_30025	16.7692	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_30026	3.5898	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_30027	14.0502	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_30028	167.2006	12916	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	NA
c_5492_S3_30029	16.7679	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_30030	12.4342	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_30031	8.0250	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_30032	344.8136	1224	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
c_5492_S3_30033	334.8108	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_30034	197.7261	32040	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	Acidovorax konjaci
c_5492_S3_30035	9.3703	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_30036	40.2707	364039	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Azohydromonas	Azohydromonas australica
c_5492_S3_30037	52.7194	364039	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Azohydromonas	Azohydromonas australica
c_5492_S3_30038	3.0774	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_30039	20.4338	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_30040	8.2660	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_30041	8.4667	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_30042	174.3171	12916	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	NA
c_5492_S3_30043	11.2239	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_30044	5.2597	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_30045	4.4760	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_30046	9.8229	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_30047	26.9469	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_30048	9.2198	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_30049	76.7901	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_30050	236.6834	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_30051	7.9676	75682	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	NA	NA
c_5492_S3_30052	128.6033	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_30053	111.3420	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_30054	44.9419	2666307	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	Cupriavidus lacunae
c_5492_S3_30055	80.0111	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_30056	267.2813	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_30057	24.3360	2590212	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Azohydromonas	Azohydromonas sp. 13393
c_5492_S3_30058	200.2841	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_30059	11.8865	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_30060	11.3245	75682	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	NA	NA
c_5492_S3_30061	16.2053	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_30062	9.8266	1224	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
c_5492_S3_30063	46.9722	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_30064	11.6943	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_30065	14.9742	80840	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	NA	NA	NA
c_5492_S3_30066	5.4454	33809	Bacteria	Proteobacteria	Betaproteobacteria	NA	NA	NA	NA
c_5492_S3_30067	19.3198	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_30068	14.7636	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_30069	7.1129	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_30070	103.3480	364039	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Azohydromonas	Azohydromonas australica
c_5492_S3_30071	8.3652	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_30072	632.3196	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_30073	502.1501	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_30074	17.4718	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_30075	14.9867	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_30076	34.4273	45677	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Azohydromonas	Azohydromonas lata
c_5492_S3_30077	50.2028	75	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	NA
c_5492_S3_30078	33.2634	2172652	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Caulobacter sp. 774
c_5492_S3_30079	18.9196	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_30080	294.1486	286638	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia alkalitolerans
c_5492_S3_30081	3.8462	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_30082	5.8251	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_30083	277.9714	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_30084	7.6078	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_30085	32.6791	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_30086	19.5183	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_30087	370.6103	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_30088	350.3863	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_30089	139.6509	12916	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	NA
c_5492_S3_30090	78.9583	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_30091	39.3515	80840	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	NA	NA	NA
c_5492_S3_30092	26.2613	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_30093	7.1221	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_30094	15.1856	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_30095	45.2533	75	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	NA
c_5492_S3_30096	28.8587	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_30097	54.6463	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_30098	6.4327	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_30099	8.8777	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_30100	28.0774	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_30101	229.0958	1502852	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. LC238
c_5492_S3_30102	70.5095	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5492_S3_30103	18.3912	75682	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	NA	NA
c_5492_S3_30104	5.7040	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_30105	145.0870	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5492_S3_30106	292.9035	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_30107	96.1293	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5492_S3_30108	19.1957	13687	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	NA
c_5492_S3_30109	15.8211	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_30110	278.5327	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_30111	6.7907	41297	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	NA	NA
c_5492_S3_30112	51.9184	364039	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Azohydromonas	Azohydromonas australica
c_5492_S3_30113	6.7729	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_30114	7.8681	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_30115	50.2146	75	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	NA
c_5492_S3_30116	5.1818	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_30117	19.8908	2079199	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. Mn16-1_5
c_5492_S3_30118	54.9528	2648921	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	NA
c_5492_S3_30119	48.2879	364039	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Azohydromonas	Azohydromonas australica
c_5492_S3_30120	42.9320	75	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	NA
c_5492_S3_30121	46.1916	75	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	NA
c_5492_S3_30122	43.4224	364039	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Azohydromonas	Azohydromonas australica
c_5492_S3_30123	7.1006	165695	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	NA
c_5492_S3_30124	14.6087	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_30125	16.4747	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_30126	8.5319	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_30127	120.6717	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_30128	12.2556	231455	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Dyella	Dyella japonica
c_5492_S3_30129	7.7370	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_30130	54.8333	80840	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	NA	NA	NA
c_5492_S3_30131	4.2267	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_30132	10.7214	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_30133	14.4700	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_30134	11.6078	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_30135	9.7520	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_30136	12.2779	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5492_S3_30137	7.3654	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_30138	25.2885	2609279	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5492_S3_30139	4.1484	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_30140	427.2250	1164594	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia yuzhufengensis
c_5492_S3_30141	15.1882	196159	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	NA
c_5492_S3_30142	6.2479	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_30143	11.0373	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_30144	11.2492	1688639	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Noviherbaspirillum	Noviherbaspirillum humi
c_5492_S3_30145	77.1621	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_30146	47.0411	75	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	NA
c_5492_S3_30147	392.1935	1224	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
c_5492_S3_30148	69.1417	312063	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Azohydromonas	NA
c_5492_S3_30149	15.8464	1164594	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia yuzhufengensis
c_5492_S3_30150	180.2238	286638	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia alkalitolerans
c_5492_S3_30151	59.1564	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_30152	99.0763	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_30153	4.0752	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_30154	203.4069	2653152	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. 9I
c_5492_S3_30155	15.9562	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_30156	5.9585	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_30157	17.3366	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_30158	283.5561	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_30159	17.8486	13687	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	NA
c_5492_S3_30160	24.3610	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_30161	11.0946	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_30162	17.7536	2079199	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. Mn16-1_5
c_5492_S3_30163	316.8827	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_30164	252.0021	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_30165	9.8836	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_30166	252.3106	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5492_S3_30167	54.2765	2	Bacteria	NA	NA	NA	NA	NA	NA
c_5492_S3_30168	8.2983	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_30169	73.8988	364039	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Azohydromonas	Azohydromonas australica
c_5492_S3_30170	11.4226	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_30171	11.7554	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_30172	120.6464	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5492_S3_30173	28.4916	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_30174	376.6787	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_30175	185.0857	12916	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	NA
c_5492_S3_30176	281.0708	1224	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
c_5492_S3_30177	8.2791	119060	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	NA	NA
c_5492_S3_30178	17.6873	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5492_S3_30179	6.4725	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_30180	7.4077	41297	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	NA	NA
c_5492_S3_30181	14.9236	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_30182	31.3457	364039	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Azohydromonas	Azohydromonas australica
c_5492_S3_30183	47.4004	75	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	NA
c_5492_S3_30184	67.1600	114249	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	NA	Tepidimonas	Tepidimonas ignava
c_5492_S3_30185	6.7640	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_30186	12.7878	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_30187	15.7559	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_30188	51.1407	75	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	NA
c_5492_S3_30189	15.8619	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_30190	9.9231	2066053	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus sp. UMB0893
c_5492_S3_30191	12.9200	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_30192	82.3015	364039	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Azohydromonas	Azohydromonas australica
c_5492_S3_30193	277.3678	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_30194	25.8939	1955422	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. KIM
c_5492_S3_30195	13.1760	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_30196	17.5211	75682	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	NA	NA
c_5492_S3_30197	11.3661	1224	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
c_5492_S3_30198	50.0923	364039	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Azohydromonas	Azohydromonas australica
c_5492_S3_30199	294.5010	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
